1,Officious,"Meddlesome, interfering",The officious neighbor kept giving unsolicited advice.,Uninvolved
2,Parody,Intentional mockery,The comedian's parody of the politician had the audience in stitches.,Tribute
3,Rancorous,"Bitter, resentful",Their rancorous relationship was filled with arguments and bitterness.,Amicable
4,Rapport,Relationship,"She had a good rapport with her colleagues, which made working together easier.",Discord
5,Recluse,"A hermit, someone who avoids others",The famous author lived as a recluse for many years.,Socialite
6,Satire,Sarcastic imitation,"The movie was a satire on modern politics, full of sharp humor.",Seriousness
7,Solicitous,"Expressing care or concern, often too much","The solicitous mother hovered over her child, worried about every move.",Indifferent
8,Unwitting,Unintentional,He made an unwitting mistake that led to a series of unfortunate events.,Intentional
9,Amenable,"Yielding, open to suggestions",She was amenable to trying out the new approach at work.,Uncooperative
10,Aspire,Strive for,She aspired to become a world-class dancer.,Settle
11,Assiduous,"Diligent, hardworking",Her assiduous efforts resulted in a successful project.,Lazy
12,Assuage,To relieve or appease,He tried to assuage his guilt by apologizing.,Aggravate
13,Compliant,"Yielding, submissive",The team was compliant with the new regulations.,Defiant
14,Dauntless,Courageous,The dauntless explorer ventured into uncharted territories.,Fearful
15,Debacle,Failure,"The event was a complete debacle, with nothing going according to plan.",Success
16,Debilitate,To weaken,The illness debilitated him to the point where he could barely stand.,Strengthen
17,Debunk,To prove wrong,The scientist debunked the popular myth with solid evidence.,Validate
18,Deference,Respectful submission,"Out of deference to her expertise, they followed her advice.",Defiance
19,Deterrent,"Hindrance, impediment",The threat of punishment acted as a deterrent to potential lawbreakers.,Incentive
20,Disheartening,Discouraging,"The negative feedback was disheartening, but he continued working hard.",Encouraging
21,Dispel,To drive away or disprove,She managed to dispel the rumors with a simple explanation.,Confirm
22,Disquiet,Anxiety,There was a sense of disquiet in the room as they waited for the results.,Calm
23,Facile,"Superficial, effortless",His facile response did not address the complexities of the issue.,Thorough
24,"Futile, futility","Hopeless, without effect",Their efforts to save the company were ultimately futile.,Effective
25,gallant(ry),"Brave, heroic behavior; polite attention or respect given by men to women",The knight showed great gallantry by defending the villagers from danger.,"Cowardice, Rudeness"
