1,Petulant,"Irritable, easily annoyed",The petulant child threw a tantrum when he didn't get his way.,Good-natured
2,Profound,"Intense, significant",Her speech left a profound impact on everyone who heard it.,Superficial
3,Propensity,"Inclination, tendency",He has a propensity to overthink even simple decisions.,Disinclination
4,Repugnant,"Offensive, disgusting",The smell coming from the garbage was utterly repugnant.,Pleasant
5,Reticent,Emotionally reserved,"She remained reticent during the discussion, keeping her thoughts to herself.",Talkative
6,Sanguine,Cheerfully optimistic,"Despite the challenges, she remained sanguine about her future.",Pessimistic
7,Solace,"Comfort, consolation",He sought solace in his friends after the breakup.,Distress
8,Somber,"Bleak, gloomy",The somber mood in the room reflected the tragic news.,Bright
9,Temperamental,"Moody, unpredictable",Her temperamental nature made it difficult to work with her.,Stable
10,Trepidation,"Apprehension, fear","She approached the stage with trepidation, unsure of how the audience would react.",Confidence
11,Truculent,"Aggressive, bad-tempered",The truculent attitude of the customer made the situation worse.,Friendly
12,Vicarious,Felt indirectly through another's experience,She felt vicarious excitement watching her friend perform.,Direct
13,Wrath,"Anger, rage",The wrath of the storm left a trail of destruction.,Calm
14,Alacrity,"Eagerness, readiness",She accepted the invitation with alacrity.,Reluctance
15,Dormant,Inactive,The volcano had been dormant for decades before erupting again.,Active
16,Ebullient,"Enthusiastic, lively",His ebullient personality made him the life of every gathering.,Depressed
17,Equanimity,"Calmness, composure","She faced the chaos with equanimity, staying calm throughout.",Anxiety
18,Hardy,"Robust, sturdy",The hardy plants survived the harsh winter conditions.,Weak
19,Indolent,"Lazy, avoiding activity",His indolent behavior prevented him from achieving his goals.,Active
20,Insipid,"Dull, boring",The presentation was so insipid that half the audience fell asleep.,Exciting
21,Instigate,"To provoke, start",His comments instigated a heated argument among the group.,Suppress
22,Invoke,"To call forth, appeal to",The lawyer invoked a precedent to strengthen her case.,Revoke
23,Lackadaisical,"Lacking energy, lethargic",His lackadaisical attitude towards his work frustrated his colleagues.,Energetic
24,Laggard,Lazy person,The laggard in the group held up the completion of the project.,Leader
25,Languid,Lacking energy; slow and relaxed,"After a long, hot day, she lay languid on the couch, too tired to move.","Energetic, Vigorous"
