1,Engender,"To cause or give rise to (a feeling, situation, or condition)",His unexpected compliment engendered a wave of confidence that carried her through the entire day,"Suppress, Prevent"

2,Temperament,"A person's nature, character, or frame of mind",His easygoing temperament made him the perfect mediator during family game night-especially when Monopoly got intense,"Irritability, Volatility"

3,Upheaval,"A sudden change or disruption, chaos",The surprise snowstorm caused such an upheaval that even the snowmen were caught off guard,"Stability, Calm"

4,Embrace,"To welcome with open arms, to accept or support willingly","He embraced the idea of a pajama day at work, showing up in a full onesie without hesitation","Reject, Shun"

5,Substantiate,To show to be true,He tried to substantiate his claim that aliens ate his homework by showing a blurry UFO picture-but no one was convinced.,"Disprove, Refute"

6,Superficial,"Shallow, on the surface","His knowledge of French was superficial, limited to knowing how to order croissants and say 'bonjour.'","Deep, Thorough"

7,Sovereignty,Supreme power or authority,"The sovereignty of the tiny nation was symbolized by its proud flag, which was carried everywhere-even to picnics","Subordination, Powerlessness"

8,Lavish,Luxurious,"The birthday party was so lavish, it had a chocolate fountain, fireworks, and a live band-just for the dog","Frugal, Modest"

9,Crux,"The essence, the main point",The crux of the mystery was solved when they realized the butler had been stealing all the cookies,"Detail, Side issue"

10,Indifference,Lack of interest and concern,His indifference toward the new movie was clear-he spent more time looking at his phone than the screen,"Interest, Enthusiasm"

11,Tact,Skillfulness and sensitivity in dealing with others or difficult issues,She handled the awkward situation with such tact that no one even realized there had been a problem.,"Insensitivity, Rudeness"

12,Abundant,Plentiful,The garden was so abundant with vegetables that even the neighbors started leaving zucchini on each other's doorsteps,"Scarce, Insufficient"

13,Viable,"Capable of working successfully, realistic, doable",His plan to build a fort out of pillows and blankets was not only viable but also a masterpiece in engineering,"Unworkable, Impractical"

14,Scorn,"Contempt, the feeling that someone or something is worthless",He looked at the burnt toast with such scorn that you'd think it had personally insulted him.,"Admiration, Respect"

15,Transgress,"Misbehave, disobey",His decision to transgress the 'No dessert before dinner' rule resulted in the sneakiest midnight ice cream raid ever,"Obey, Comply"

16,Analogy,A  comparison between two things,Comparing his bad haircut to a mop was an analogy that perfectly captured the disaster,"Difference, Contrast"

17,Objection,A reason for disagreeing,His only objection to the plan was that it didn't include any snacks-and that was a dealbreaker.,"Agreement, Consent"

18,Construe,To interpret in a particular way,"He construed her silence as agreement, but little did he know, she was just thinking about pizza","Misunderstand, Confuse"

19,Procure,"Obtain, acquire","He managed to procure front-row tickets to the concert, a feat that felt like winning the lottery","Lose, Forfeit"

20,Evoke,To bring to mind,The smell of fresh-baked cookies evoked memories of childhood visits to his grandma's house,"Suppress, Forget"

21,Depiction,"Portrayal, illustration","The artist's depiction of a cat playing the piano was so realistic, it almost seemed like the cat could play Mozart","Misrepresentation, Distortion"

22,Burden,"A difficulty, problem, or responsibility",Carrying his little brother on his shoulders all day at the amusement park was both a joy and a burden,"Relief, Aid"

23,Recollection,A memory; the act of remembering,"His recollection of the event was a little fuzzy, but he clearly remembered the giant cake at the end.","Forgetfulness, Amnesia"

24,Tumult,Confusion or disorder,"The tumult in the cafeteria was so loud, it sounded like a herd of elephants had taken over lunch.","Peace, Order"

25,Concede,Admit that something is true after first denying it,"After hours of debate, he finally conceded that pineapple on pizza wasn't that bad","Deny, Refute"

